roadsegid,party_time_rate,work_time_rate,pw_ratio
60688,330.428571428571,330.428571428571,0
60697,196.142857142857,196.142857142857,0
60698,228.857142857143,149.428571428571,0.209969788519638
60699,18.2857142857143,18.2857142857143,0
60702,37.2857142857143,62,-0.248920863309353
60704,597.571428571429,643,-0.0366190695532013
60795,86.7142857142857,165.857142857143,-0.313348416289593
60797,334.857142857143,498.857142857143,-0.196710075394106
60807,96.1428571428571,82.5714285714286,0.0759392486011191
60941,34.7142857142857,85.4285714285714,-0.422116527942925
61186,90.2857142857143,90.2857142857143,0
61213,1436.71428571429,2729.28571428571,-0.31026678554283
61215,2595,2753.28571428571,-0.0295955980554517
61462,34.8571428571429,52.5714285714286,-0.202614379084967
61581,1374.14285714286,1374.14285714286,0
61829,240,308.285714285714,-0.124544033350703
61858,1096,795.428571428571,0.158912386706949
61860,1737.42857142857,1379.42857142857,0.114859290494087
61861,2766.14285714286,2283.57142857143,0.0955641054656558
61866,776.142857142857,812.285714285714,-0.0227538447702132
61885,4405.57142857143,2581.85714285714,0.260999345763821
61886,91.8571428571429,91.8571428571429,0
62051,394.428571428571,394.428571428571,0
62053,53.8571428571429,53.4285714285714,0.00399467376830887
62056,54.2857142857143,45.8571428571429,0.0841654778887304
62060,791.142857142857,922.857142857143,-0.076846141023504
62076,119.857142857143,609.285714285714,-0.671238244514107
62237,331,419,-0.117333333333333
62245,190.142857142857,162.142857142857,0.0794809407948094
62290,26.2857142857143,46.7142857142857,-0.279843444227006
62424,16.2857142857143,85.4285714285714,-0.679775280898876
62669,63,102.571428571429,-0.23899913718723
62757,103.571428571429,121.428571428571,-0.0793650793650794
63218,5.42857142857143,5.42857142857143,0
63620,138.857142857143,116.142857142857,0.0890756302521009
63647,15,34.2857142857143,-0.391304347826087
63829,50,128.285714285714,-0.439102564102564
63831,24.5714285714286,44,-0.283333333333333
63851,466.714285714286,683.285714285714,-0.18832298136646
63853,296.142857142857,438.857142857143,-0.194169096209912
63856,72.8571428571429,75.2857142857143,-0.0163934426229508
63933,187,226.285714285714,-0.0950570342205323
64000,84.2857142857143,56.1428571428571,0.200406917599186
64152,74.7142857142857,154.142857142857,-0.347066167290886
64264,102.857142857143,112.857142857143,-0.0463576158940397
64276,13.2857142857143,12.1428571428571,0.0449438202247191
64292,299.142857142857,392.142857142857,-0.134531928084315
64329,3.57142857142857,2.85714285714286,0.111111111111111
64356,32.1428571428571,46.4285714285714,-0.181818181818182
64473,418.857142857143,479,-0.0669848846459825
65015,196.571428571429,374.285714285714,-0.311311311311311
65288,16.2857142857143,16.8571428571429,-0.0172413793103449
65355,82.2857142857143,681.428571428571,-0.784511784511784
65508,38.7142857142857,49.7142857142857,-0.124394184168013
65539,169.142857142857,348.857142857143,-0.346938775510204
65561,61.2857142857143,360.857142857143,-0.709644670050761
65601,96,133.714285714286,-0.164179104477612
66154,1994.85714285714,3454.85714285714,-0.26790395302506
66361,7.28571428571429,60.2857142857143,-0.784355179704017
66383,621,632.857142857143,-0.00945653412327677
66389,292.571428571429,384.285714285714,-0.135500211059519
67061,92.5714285714286,114.714285714286,-0.106822880771881
67066,143.571428571429,144.714285714286,-0.0039643211100099
67069,167.285714285714,195.142857142857,-0.0768624359479701
67132,110.428571428571,198.571428571429,-0.285251964863615
67449,277.571428571429,303.714285714286,-0.0449741951339396
67695,72.8571428571429,72.8571428571429,0
67719,1162.28571428571,2023.57142857143,-0.270346621227748
67775,100.714285714286,129.857142857143,-0.12639405204461
67905,31.4285714285714,144.428571428571,-0.642567018683997
68333,277.714285714286,1038.85714285714,-0.578125
68824,53.8571428571429,256.714285714286,-0.653173873045078
68864,637.571428571429,969.714285714286,-0.206648297929073
68950,125.428571428571,162.285714285714,-0.128103277060576
68974,72,202.571428571429,-0.475546305931322
68976,220.428571428571,580.714285714286,-0.449714693295292
68984,196.857142857143,221.571428571429,-0.0590645271423694
69110,11.8571428571429,15.4285714285714,-0.130890052356021
69131,1220,1313.57142857143,-0.0369326191147449
69143,19.1428571428571,55.5714285714286,-0.487571701720841
69150,146.714285714286,191.857142857143,-0.133333333333333
69546,47.7142857142857,96.2857142857143,-0.337301587301587
69763,426.714285714286,659.285714285714,-0.214154169955275
69772,95.5714285714286,95.5714285714286,0
69781,329.857142857143,559.857142857143,-0.258509955041747
69798,18.2857142857143,26.4285714285714,-0.182108626198083
69923,36.5714285714286,1372,-0.948073022312373
70220,115.285714285714,139.285714285714,-0.0942760942760942
70550,764.428571428571,799.285714285714,-0.0222912479444546
70554,188.428571428571,335.857142857143,-0.281198910081744
70771,1067.28571428571,1067.28571428571,0
71061,464.714285714286,787.857142857143,-0.257983576642336
71249,1384,1384,0
71557,3.71428571428571,91.2857142857143,-0.921804511278196
72583,81.4285714285714,583.714285714286,-0.755154639175258
72643,1,7.57142857142857,-0.766666666666667
72694,105.714285714286,233.571428571429,-0.376842105263158
72729,10.2857142857143,16.1428571428571,-0.221621621621622
74113,161.857142857143,277.857142857143,-0.263807667316439
74470,274.714285714286,1614.57142857143,-0.709187145557656
74484,29.5714285714286,28.7142857142857,0.0147058823529412
74505,425,805.857142857143,-0.309424326833798
75629,73.1428571428571,72.7142857142857,0.00293829578844272
75756,277.714285714286,332.714285714286,-0.0901006318745612
76871,128.285714285714,162,-0.116141732283465
76949,332.285714285714,710.428571428571,-0.362652418139471
77119,62.2857142857143,73.1428571428571,-0.080168776371308
77240,26.1428571428571,32.4285714285714,-0.107317073170732
78908,1437.57142857143,1838.57142857143,-0.122400034884228
80627,501,707.857142857143,-0.171117939021508
81416,57,82.1428571428571,-0.180698151950719
82132,38,45,-0.0843373493975904
82571,649.428571428571,769,-0.0842985194883674
82967,52.1428571428571,99.4285714285714,-0.311969839773798
83063,369.142857142857,646.428571428571,-0.273034182022788
101047,414.714285714286,414.714285714286,0
102635,9.28571428571429,79,-0.789644012944984
103287,60.1428571428571,81,-0.147773279352227
103354,210,227.428571428571,-0.0398432397126061
103629,82.7142857142857,82.7142857142857,0
104032,361.142857142857,361.142857142857,0
104516,1041.57142857143,798.285714285714,0.132230763258017
104735,117.285714285714,178.571428571429,-0.207146306132303
104750,27.4285714285714,114.142857142857,-0.612512613521695
104759,65.7142857142857,148.571428571429,-0.386666666666667
105080,192.571428571429,155.571428571429,0.106278210915059
108234,2032.57142857143,2312.57142857143,-0.0644397685428721
108732,26.8571428571429,53.1428571428571,-0.328571428571429
111717,1145,1198.57142857143,-0.0228588844864371
114071,132.285714285714,215.428571428571,-0.23911257189811
114079,1282.42857142857,1282.42857142857,0
114084,178.285714285714,769.142857142857,-0.623642943305187
117897,32.4285714285714,35.4285714285714,-0.0442105263157895
121753,101,117.714285714286,-0.0764206401045068
124099,285.285714285714,190.571428571429,0.19903932752927
125859,83.8571428571429,83.8571428571429,0
126350,75.8571428571429,87.2857142857143,-0.0700525394045534
126399,26.4285714285714,39.2857142857143,-0.195652173913044
127629,625.428571428571,430.571428571429,0.18452380952381
127706,169.428571428571,340.714285714286,-0.335760291234948
128285,96.1428571428571,61.8571428571429,0.216998191681736
130847,331.571428571429,1034.28571428571,-0.514485932433846
131214,7.57142857142857,9.71428571428571,-0.12396694214876
131227,32.1428571428571,46.5714285714286,-0.183303085299455
131250,1053,756.142857142857,0.164087176247631
131674,1196,1196,0
132008,384.285714285714,384.285714285714,0
133489,2642.14285714286,2013.28571428571,0.135080397692402
133499,10.8571428571429,12.8571428571429,-0.0843373493975904
133502,179,241.714285714286,-0.149066213921902
134128,116.571428571429,226.428571428571,-0.320283215326947
134794,451.714285714286,500.714285714286,-0.0514474276286186
135095,14.5714285714286,30,-0.346153846153846
136051,240.714285714286,301,-0.111286919831224
136052,1252,1187.14285714286,0.0265901370504861
137259,192.428571428571,567.285714285714,-0.493418578412937
137287,32.1428571428571,820,-0.924559932942163
137307,43.7142857142857,343,-0.773919468045807
137309,141.285714285714,159.571428571429,-0.0607787274453942
137695,812.142857142857,695.428571428571,0.0774187434852648
138018,115.857142857143,326.857142857143,-0.476605356566634
138030,203,149.857142857143,0.150607287449393
138151,536.142857142857,536.142857142857,0
138206,48.5714285714286,173.285714285714,-0.562137797810689
138910,2680.14285714286,2190,0.100642398286938
139076,23.8571428571429,31.7142857142857,-0.141388174807198
139231,166.857142857143,229.285714285714,-0.157591056617382
139549,655.571428571429,712,-0.0412618823775201
139621,254,714.714285714286,-0.475593570269872
141196,153.571428571429,153.571428571429,0
141333,398.714285714286,588.571428571429,-0.192302127043843
150280,236,248.714285714286,-0.0262304745063366
150313,221.857142857143,236.285714285714,-0.0314936077330839
151867,77,566.285714285714,-0.760604041749944
152398,0.428571428571429,0.428571428571429,0
152577,223,597.571428571429,-0.456476323119777
153201,24.7142857142857,29.8571428571429,-0.0942408376963351
153474,507,1224.28571428571,-0.414308111230299
153481,127.142857142857,133.857142857143,-0.0257252326217844
153533,525.428571428571,1393.14285714286,-0.452271034996277
153848,457.857142857143,526.142857142857,-0.0693960511033682
154282,11,85.4285714285714,-0.771851851851852
154604,503.142857142857,538.142857142857,-0.0336122924955412
154906,363.285714285714,311.571428571429,0.0766299745977985
155001,1.71428571428571,2.71428571428571,-0.225806451612903
155987,26.2857142857143,35,-0.142191142191142
156192,169.428571428571,177,-0.0218556701030928
156218,213.571428571429,226,-0.0282742931426714
156476,210.142857142857,1065.85714285714,-0.670622480967309
156477,44.4285714285714,760.571428571429,-0.889618456078083
157531,1634.85714285714,1634.85714285714,0
157555,3381.71428571429,4756.71428571429,-0.168951535045376
157619,3.14285714285714,3.14285714285714,0
158043,467.142857142857,1794.71428571429,-0.586938672393103
159575,,4.85714285714286,
160106,90,139.714285714286,-0.216417910447761
160177,830.428571428571,847.857142857143,-0.0103847463398025
160182,573.857142857143,888,-0.214892993257109
160572,27.7142857142857,56.1428571428571,-0.339011925042589
161769,399.142857142857,568.428571428571,-0.17495939760815
161771,3.28571428571429,30.7142857142857,-0.80672268907563
162189,81,104.714285714286,-0.127692307692308
162992,1595.28571428571,1905.57142857143,-0.088631355586387
163221,536,640.857142857143,-0.0890992959456179
163458,433,433,0
163924,1.71428571428571,1.14285714285714,0.2
164708,153.571428571429,139.142857142857,0.0492923377257199
165219,,0.714285714285714,
166105,24.4285714285714,59,-0.414383561643836
166904,318.142857142857,327,-0.0137289636846767
167292,210,250.142857142857,-0.0872399875814964
167917,52.2857142857143,64,-0.100737100737101
167959,265.857142857143,322.142857142857,-0.0957240038872693
168056,277.142857142857,337.285714285714,-0.097884212973727
170117,75,86.4285714285714,-0.0707964601769911
170841,164.142857142857,303.285714285714,-0.297677261613692
170860,347.142857142857,564.428571428571,-0.23836389280677
170861,12.1428571428571,18,-0.194312796208531
171326,26.4285714285714,49.1428571428571,-0.300567107750473
171357,189.857142857143,543.142857142857,-0.48197232508283
172217,739.571428571429,974.571428571429,-0.137094757896491
172673,37.2857142857143,55.8571428571429,-0.199386503067485
174321,1498.42857142857,1077.14285714286,0.163569804204337
174682,18,201.857142857143,-0.83625730994152
174683,66.7142857142857,105.571428571429,-0.225538971807629
175160,5.71428571428571,513,-0.977967502065547
177520,344.142857142857,267.285714285714,0.125700934579439
177525,186,977.428571428571,-0.680255402750491
177903,322.285714285714,410.714285714286,-0.120639251607874
178606,227.142857142857,227.142857142857,0
178705,34,97.8571428571429,-0.484290357529794
178737,411.142857142857,423.285714285714,-0.0145523026878959
179446,692.142857142857,1203.42857142857,-0.26972643002487
180479,1704.71428571429,2918.14285714286,-0.262484548825711
180929,5.28571428571429,8.14285714285714,-0.212765957446809
181202,1.28571428571429,37.5714285714286,-0.933823529411765
189020,51,159.428571428571,-0.515274949083503
189112,16.1428571428571,65.5714285714286,-0.604895104895105
189880,614.142857142857,614.142857142857,0
189941,4062.28571428571,3955.85714285714,0.0132734690968696
190047,33.1428571428571,31.1428571428571,0.0311111111111112
190119,201.142857142857,325.428571428571,-0.236028214867065
191056,77,111.285714285714,-0.182094081942337
192842,92.1428571428571,92.1428571428571,0
193353,124,138.857142857143,-0.0565217391304348
194841,27.7142857142857,260,-0.807348560079444
196513,,24,
198600,41.1428571428571,107.571428571429,-0.446685878962536
198732,47.1428571428571,43.2857142857143,0.042654028436019
199594,313.857142857143,499.857142857143,-0.228581460674157
199807,570.571428571429,570.571428571429,0
200077,18.8571428571429,15.7142857142857,0.090909090909091
201329,1012.42857142857,1620.57142857143,-0.230969562150724
202146,206.142857142857,724.714285714286,-0.557090239410681
203742,239,239,0
204449,156.142857142857,212.142857142857,-0.152055857253685
204486,525.714285714286,1325.85714285714,-0.432142581590927
204488,9.85714285714286,32.1428571428571,-0.530612244897959
205236,10062.1428571429,10062.1428571429,0
205812,1142.71428571429,1142.71428571429,0
205999,146,163.571428571429,-0.0567604983848639
207208,59,295.571428571429,-0.667203867848509
207587,88.1428571428571,100.285714285714,-0.064442759666414
208077,146.571428571429,213.857142857143,-0.186682520808561
208329,275.714285714286,379.142857142857,-0.157940663176265
209175,,33.5714285714286,
209911,419,359,0.077120822622108
210192,102.428571428571,115.714285714286,-0.0609037328094302
210237,1422.14285714286,1515.57142857143,-0.031803151137911
210995,95.1428571428571,135.857142857143,-0.176252319109462
211008,4.57142857142857,173.428571428571,-0.948635634028892
211063,1807.57142857143,1854.28571428571,-0.0127569929387898
211064,975.285714285714,767.714285714286,0.11908859929514
211097,164.142857142857,199.285714285714,-0.0966981132075471
211523,173.428571428571,173.428571428571,0
212383,78.2857142857143,78.1428571428571,0.000913242009132485
212384,203.285714285714,251.714285714286,-0.106436420722135
212397,103.142857142857,127.857142857143,-0.106988249845393
212717,639.428571428571,1337.14285714286,-0.352992194275802
212718,115.571428571429,109.428571428571,0.0273015873015873
212743,482.142857142857,570.285714285714,-0.0837518664313832
212961,42.1428571428571,28.4285714285714,0.194331983805668
213241,245.428571428571,441.428571428571,-0.285357737104825
213703,141,142.571428571429,-0.00554156171284639
213720,9.14285714285714,13.7142857142857,-0.2
214237,257.857142857143,276.285714285714,-0.0345012035303557
214474,142.428571428571,160.285714285714,-0.0589900896649363
214492,11.7142857142857,24.5714285714286,-0.354330708661417
214926,684.142857142857,619.857142857143,0.0492988606485538
214927,644.285714285714,604.714285714286,0.0316824888482215
214928,1866.28571428571,1886.42857142857,-0.00536754349232935
214929,2459.14285714286,2282.14285714286,0.0373316460272982
215501,646.428571428571,807.285714285714,-0.11065251572327
215695,322.285714285714,322.285714285714,0
215723,197.857142857143,271.285714285714,-0.156516443361754
216529,120,124.428571428571,-0.0181180596142607
217112,38.7142857142857,41.2857142857143,-0.0321428571428571
218093,5.42857142857143,29.7142857142857,-0.691056910569106
218305,585.571428571429,464.285714285714,0.115525921894135
218796,787.142857142857,1195.28571428571,-0.205880233479859
218871,27.4285714285714,78,-0.479674796747967
219251,2055.71428571429,2239.57142857143,-0.0428044034988525
219570,45.5714285714286,86.4285714285714,-0.30952380952381
220121,394.285714285714,381.142857142857,0.0169491525423728
220122,683,478.571428571429,0.175993112778256
220123,2467,1871.14285714286,0.137353047716271
220125,514.285714285714,516,-0.00166389351081526
220126,593.285714285714,546.428571428571,0.0411130609175232
220128,962.428571428571,962.428571428571,0
221511,31.1428571428571,31.1428571428571,0
221514,529.428571428571,989.857142857143,-0.303055947343677
222350,5.57142857142857,6.42857142857143,-0.0714285714285715
223369,1217,1263.85714285714,-0.0188874812852701
224280,49.1428571428571,145.857142857143,-0.495970695970696
224623,575.714285714286,575.714285714286,0
